timepoint,genotype,embryo,total_cells,cell_type,cells
48,zc4h2,GAP16.48.48h_zc4h2_P2_F9,61,statoacoustic ganglion,21
48,zc4h2,GAP16.48.48h_zc4h2_P2_F9,61,trigeminal ganglion,9
48,zc4h2,GAP16.48.48h_zc4h2_P2_F9,61,unknown sensory ganglion,2
48,zc4h2,GAP16.48.48h_zc4h2_P2_G9,37,cranial ganglion progenitor,6
48,zc4h2,GAP16.48.48h_zc4h2_P2_G9,37,epibranchial ganglion,9
48,zc4h2,GAP16.48.48h_zc4h2_P2_G9,37,lateral line ganglion,7
48,zc4h2,GAP16.48.48h_zc4h2_P2_G9,37,rohon-beard neuron,1
48,zc4h2,GAP16.48.48h_zc4h2_P2_G9,37,statoacoustic ganglion,11
48,zc4h2,GAP16.48.48h_zc4h2_P2_G9,37,trigeminal ganglion,1
48,zc4h2,GAP16.48.48h_zc4h2_P2_G9,37,unknown sensory ganglion,2
48,zc4h2,GAP16.48.48h_zc4h2_P2_H9,58,cranial ganglion progenitor,15
48,zc4h2,GAP16.48.48h_zc4h2_P2_H9,58,epibranchial ganglion,22
48,zc4h2,GAP16.48.48h_zc4h2_P2_H9,58,lateral line ganglion,6
48,zc4h2,GAP16.48.48h_zc4h2_P2_H9,58,rohon-beard neuron,3
48,zc4h2,GAP16.48.48h_zc4h2_P2_H9,58,statoacoustic ganglion,10
48,zc4h2,GAP16.48.48h_zc4h2_P2_H9,58,trigeminal ganglion,2
48,zc4h2,GAP16.48.48h_zc4h2_P2_H9,58,unknown sensory ganglion,0
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_A2,38,cranial ganglion progenitor,1
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_A2,38,epibranchial ganglion,24
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_A2,38,lateral line ganglion,6
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_A2,38,rohon-beard neuron,1
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_A2,38,statoacoustic ganglion,5
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_A2,38,trigeminal ganglion,1
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_A2,38,unknown sensory ganglion,0
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_B2,44,cranial ganglion progenitor,4
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_B2,44,epibranchial ganglion,25
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_B2,44,lateral line ganglion,4
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_B2,44,rohon-beard neuron,2
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_B2,44,statoacoustic ganglion,5
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_B2,44,trigeminal ganglion,3
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_B2,44,unknown sensory ganglion,1
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_C2,26,cranial ganglion progenitor,2
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_C2,26,epibranchial ganglion,11
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_C2,26,lateral line ganglion,4
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_C2,26,rohon-beard neuron,0
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_C2,26,statoacoustic ganglion,8
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_C2,26,trigeminal ganglion,1
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_C2,26,unknown sensory ganglion,0
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_D2,53,cranial ganglion progenitor,6
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_D2,53,epibranchial ganglion,16
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_D2,53,lateral line ganglion,10
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_D2,53,rohon-beard neuron,1
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_D2,53,statoacoustic ganglion,13
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_D2,53,trigeminal ganglion,6
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_D2,53,unknown sensory ganglion,1
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_E2,30,cranial ganglion progenitor,4
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_E2,30,epibranchial ganglion,14
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_E2,30,lateral line ganglion,3
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_E2,30,rohon-beard neuron,0
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_E2,30,statoacoustic ganglion,7
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_E2,30,trigeminal ganglion,2
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_E2,30,unknown sensory ganglion,0
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_F2,62,cranial ganglion progenitor,8
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_F2,62,epibranchial ganglion,26
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_F2,62,lateral line ganglion,14
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_F2,62,rohon-beard neuron,5
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_F2,62,statoacoustic ganglion,4
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_F2,62,trigeminal ganglion,4
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_F2,62,unknown sensory ganglion,1
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_G2,59,cranial ganglion progenitor,7
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_G2,59,epibranchial ganglion,24
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_G2,59,lateral line ganglion,10
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_G2,59,rohon-beard neuron,2
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_G2,59,statoacoustic ganglion,9
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_G2,59,trigeminal ganglion,6
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_G2,59,unknown sensory ganglion,1
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_H2,49,cranial ganglion progenitor,4
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_H2,49,epibranchial ganglion,24
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_H2,49,lateral line ganglion,5
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_H2,49,rohon-beard neuron,5
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_H2,49,statoacoustic ganglion,4
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_H2,49,trigeminal ganglion,6
72,ctrl-hgfa,GAP16.72.72h_ctrl-hgfa_P17_H2,49,unknown sensory ganglion,1
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_A6,44,cranial ganglion progenitor,3
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_A6,44,epibranchial ganglion,24
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_A6,44,lateral line ganglion,8
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_A6,44,rohon-beard neuron,0
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_A6,44,statoacoustic ganglion,7
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_A6,44,trigeminal ganglion,1
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_A6,44,unknown sensory ganglion,1
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_B6,56,cranial ganglion progenitor,8
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_B6,56,epibranchial ganglion,20
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_B6,56,lateral line ganglion,14
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_B6,56,rohon-beard neuron,0
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_B6,56,statoacoustic ganglion,11
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_B6,56,trigeminal ganglion,3
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_B6,56,unknown sensory ganglion,0
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_C6,43,cranial ganglion progenitor,5
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_C6,43,epibranchial ganglion,22
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_C6,43,lateral line ganglion,10
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_C6,43,rohon-beard neuron,1
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_C6,43,statoacoustic ganglion,5
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_C6,43,trigeminal ganglion,0
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_C6,43,unknown sensory ganglion,0
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_D6,42,cranial ganglion progenitor,6
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_D6,42,epibranchial ganglion,23
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_D6,42,lateral line ganglion,8
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_D6,42,rohon-beard neuron,1
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_D6,42,statoacoustic ganglion,3
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_D6,42,trigeminal ganglion,1
72,ctrl-inj,GAP16.72.72h_ctrl-inj_P10_D6,42,unknown sensory ganglion,0
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_E6,41,cranial ganglion progenitor,5
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_E6,41,epibranchial ganglion,17
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_E6,41,lateral line ganglion,8
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_E6,41,rohon-beard neuron,0
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_E6,41,statoacoustic ganglion,8
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_E6,41,trigeminal ganglion,3
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_E6,41,unknown sensory ganglion,0
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_F6,41,cranial ganglion progenitor,6
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_F6,41,epibranchial ganglion,18
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_F6,41,lateral line ganglion,6
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_F6,41,rohon-beard neuron,0
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_F6,41,statoacoustic ganglion,6
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_F6,41,trigeminal ganglion,5
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_F6,41,unknown sensory ganglion,0
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_G6,41,cranial ganglion progenitor,8
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_G6,41,epibranchial ganglion,21
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_G6,41,lateral line ganglion,2
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_G6,41,rohon-beard neuron,1
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_G6,41,statoacoustic ganglion,6
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_G6,41,trigeminal ganglion,2
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_G6,41,unknown sensory ganglion,1
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_H6,46,cranial ganglion progenitor,5
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_H6,46,epibranchial ganglion,24
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_H6,46,lateral line ganglion,7
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_H6,46,rohon-beard neuron,1
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_H6,46,statoacoustic ganglion,7
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_H6,46,trigeminal ganglion,1
72,ctrl-met,GAP16.72.72h_ctrl-met_P10_H6,46,unknown sensory ganglion,1
72,foxd3,GAP16.72.72h_foxd3_P17_A5,44,cranial ganglion progenitor,1
72,foxd3,GAP16.72.72h_foxd3_P17_A5,44,epibranchial ganglion,21
72,foxd3,GAP16.72.72h_foxd3_P17_A5,44,lateral line ganglion,6
72,foxd3,GAP16.72.72h_foxd3_P17_A5,44,rohon-beard neuron,1
72,foxd3,GAP16.72.72h_foxd3_P17_A5,44,statoacoustic ganglion,15
72,foxd3,GAP16.72.72h_foxd3_P17_A5,44,trigeminal ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_A5,44,unknown sensory ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_B5,67,cranial ganglion progenitor,11
72,foxd3,GAP16.72.72h_foxd3_P17_B5,67,epibranchial ganglion,29
72,foxd3,GAP16.72.72h_foxd3_P17_B5,67,lateral line ganglion,10
72,foxd3,GAP16.72.72h_foxd3_P17_B5,67,rohon-beard neuron,0
72,foxd3,GAP16.72.72h_foxd3_P17_B5,67,statoacoustic ganglion,15
72,foxd3,GAP16.72.72h_foxd3_P17_B5,67,trigeminal ganglion,2
72,foxd3,GAP16.72.72h_foxd3_P17_B5,67,unknown sensory ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_C5,56,cranial ganglion progenitor,4
72,foxd3,GAP16.72.72h_foxd3_P17_C5,56,epibranchial ganglion,25
72,foxd3,GAP16.72.72h_foxd3_P17_C5,56,lateral line ganglion,10
72,foxd3,GAP16.72.72h_foxd3_P17_C5,56,rohon-beard neuron,3
72,foxd3,GAP16.72.72h_foxd3_P17_C5,56,statoacoustic ganglion,7
72,foxd3,GAP16.72.72h_foxd3_P17_C5,56,trigeminal ganglion,4
72,foxd3,GAP16.72.72h_foxd3_P17_C5,56,unknown sensory ganglion,3
72,foxd3,GAP16.72.72h_foxd3_P17_D5,17,cranial ganglion progenitor,3
72,foxd3,GAP16.72.72h_foxd3_P17_D5,17,epibranchial ganglion,11
72,foxd3,GAP16.72.72h_foxd3_P17_D5,17,lateral line ganglion,3
72,foxd3,GAP16.72.72h_foxd3_P17_D5,17,rohon-beard neuron,0
72,foxd3,GAP16.72.72h_foxd3_P17_D5,17,statoacoustic ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_D5,17,trigeminal ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_D5,17,unknown sensory ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_E5,39,cranial ganglion progenitor,7
72,foxd3,GAP16.72.72h_foxd3_P17_E5,39,epibranchial ganglion,14
72,foxd3,GAP16.72.72h_foxd3_P17_E5,39,lateral line ganglion,3
72,foxd3,GAP16.72.72h_foxd3_P17_E5,39,rohon-beard neuron,1
72,foxd3,GAP16.72.72h_foxd3_P17_E5,39,statoacoustic ganglion,14
72,foxd3,GAP16.72.72h_foxd3_P17_E5,39,trigeminal ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_E5,39,unknown sensory ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_F5,33,cranial ganglion progenitor,5
72,foxd3,GAP16.72.72h_foxd3_P17_F5,33,epibranchial ganglion,10
72,foxd3,GAP16.72.72h_foxd3_P17_F5,33,lateral line ganglion,4
72,foxd3,GAP16.72.72h_foxd3_P17_F5,33,rohon-beard neuron,2
72,foxd3,GAP16.72.72h_foxd3_P17_F5,33,statoacoustic ganglion,4
72,foxd3,GAP16.72.72h_foxd3_P17_F5,33,trigeminal ganglion,5
72,foxd3,GAP16.72.72h_foxd3_P17_F5,33,unknown sensory ganglion,3
72,foxd3,GAP16.72.72h_foxd3_P17_G5,24,cranial ganglion progenitor,0
72,foxd3,GAP16.72.72h_foxd3_P17_G5,24,epibranchial ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_G5,24,lateral line ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_G5,24,rohon-beard neuron,12
72,foxd3,GAP16.72.72h_foxd3_P17_G5,24,statoacoustic ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_G5,24,trigeminal ganglion,12
72,foxd3,GAP16.72.72h_foxd3_P17_G5,24,unknown sensory ganglion,0
72,foxd3,GAP16.72.72h_foxd3_P17_H5,29,cranial ganglion progenitor,2
72,foxd3,GAP16.72.72h_foxd3_P17_H5,29,epibranchial ganglion,9
72,foxd3,GAP16.72.72h_foxd3_P17_H5,29,lateral line ganglion,9
72,foxd3,GAP16.72.72h_foxd3_P17_H5,29,rohon-beard neuron,1
72,foxd3,GAP16.72.72h_foxd3_P17_H5,29,statoacoustic ganglion,5
72,foxd3,GAP16.72.72h_foxd3_P17_H5,29,trigeminal ganglion,2
72,foxd3,GAP16.72.72h_foxd3_P17_H5,29,unknown sensory ganglion,1
72,foxi1,GAP16.72.72h_foxi1_P17_A3,21,cranial ganglion progenitor,6
72,foxi1,GAP16.72.72h_foxi1_P17_A3,21,epibranchial ganglion,6
72,foxi1,GAP16.72.72h_foxi1_P17_A3,21,lateral line ganglion,2
72,foxi1,GAP16.72.72h_foxi1_P17_A3,21,rohon-beard neuron,1
72,foxi1,GAP16.72.72h_foxi1_P17_A3,21,statoacoustic ganglion,1
72,foxi1,GAP16.72.72h_foxi1_P17_A3,21,trigeminal ganglion,5
72,foxi1,GAP16.72.72h_foxi1_P17_A3,21,unknown sensory ganglion,0
72,foxi1,GAP16.72.72h_foxi1_P17_B3,41,cranial ganglion progenitor,8
72,foxi1,GAP16.72.72h_foxi1_P17_B3,41,epibranchial ganglion,14
72,foxi1,GAP16.72.72h_foxi1_P17_B3,41,lateral line ganglion,8
72,foxi1,GAP16.72.72h_foxi1_P17_B3,41,rohon-beard neuron,2
72,foxi1,GAP16.72.72h_foxi1_P17_B3,41,statoacoustic ganglion,7
72,foxi1,GAP16.72.72h_foxi1_P17_B3,41,trigeminal ganglion,2
72,foxi1,GAP16.72.72h_foxi1_P17_B3,41,unknown sensory ganglion,0
72,foxi1,GAP16.72.72h_foxi1_P17_C3,17,cranial ganglion progenitor,2
72,foxi1,GAP16.72.72h_foxi1_P17_C3,17,epibranchial ganglion,4
72,foxi1,GAP16.72.72h_foxi1_P17_C3,17,lateral line ganglion,4
72,foxi1,GAP16.72.72h_foxi1_P17_C3,17,rohon-beard neuron,0
72,foxi1,GAP16.72.72h_foxi1_P17_C3,17,statoacoustic ganglion,1
72,foxi1,GAP16.72.72h_foxi1_P17_C3,17,trigeminal ganglion,5
72,foxi1,GAP16.72.72h_foxi1_P17_C3,17,unknown sensory ganglion,1
72,foxi1,GAP16.72.72h_foxi1_P17_D3,12,cranial ganglion progenitor,0
72,foxi1,GAP16.72.72h_foxi1_P17_D3,12,epibranchial ganglion,0
72,foxi1,GAP16.72.72h_foxi1_P17_D3,12,lateral line ganglion,2
72,foxi1,GAP16.72.72h_foxi1_P17_D3,12,rohon-beard neuron,4
72,foxi1,GAP16.72.72h_foxi1_P17_D3,12,statoacoustic ganglion,0
72,foxi1,GAP16.72.72h_foxi1_P17_D3,12,trigeminal ganglion,4
72,foxi1,GAP16.72.72h_foxi1_P17_D3,12,unknown sensory ganglion,2
72,foxi1,GAP16.72.72h_foxi1_P17_E3,16,cranial ganglion progenitor,5
72,foxi1,GAP16.72.72h_foxi1_P17_E3,16,epibranchial ganglion,4
72,foxi1,GAP16.72.72h_foxi1_P17_E3,16,lateral line ganglion,4
72,foxi1,GAP16.72.72h_foxi1_P17_E3,16,rohon-beard neuron,1
72,foxi1,GAP16.72.72h_foxi1_P17_E3,16,statoacoustic ganglion,1
72,foxi1,GAP16.72.72h_foxi1_P17_E3,16,trigeminal ganglion,0
72,foxi1,GAP16.72.72h_foxi1_P17_E3,16,unknown sensory ganglion,1
72,foxi1,GAP16.72.72h_foxi1_P17_F3,29,cranial ganglion progenitor,3
72,foxi1,GAP16.72.72h_foxi1_P17_F3,29,epibranchial ganglion,6
72,foxi1,GAP16.72.72h_foxi1_P17_F3,29,lateral line ganglion,14
72,foxi1,GAP16.72.72h_foxi1_P17_F3,29,rohon-beard neuron,1
72,foxi1,GAP16.72.72h_foxi1_P17_F3,29,statoacoustic ganglion,3
72,foxi1,GAP16.72.72h_foxi1_P17_F3,29,trigeminal ganglion,2
72,foxi1,GAP16.72.72h_foxi1_P17_F3,29,unknown sensory ganglion,0
72,foxi1,GAP16.72.72h_foxi1_P17_G3,37,cranial ganglion progenitor,7
72,foxi1,GAP16.72.72h_foxi1_P17_G3,37,epibranchial ganglion,13
72,foxi1,GAP16.72.72h_foxi1_P17_G3,37,lateral line ganglion,4
72,foxi1,GAP16.72.72h_foxi1_P17_G3,37,rohon-beard neuron,3
72,foxi1,GAP16.72.72h_foxi1_P17_G3,37,statoacoustic ganglion,5
72,foxi1,GAP16.72.72h_foxi1_P17_G3,37,trigeminal ganglion,4
72,foxi1,GAP16.72.72h_foxi1_P17_G3,37,unknown sensory ganglion,1
72,foxi1,GAP16.72.72h_foxi1_P17_H3,16,cranial ganglion progenitor,1
72,foxi1,GAP16.72.72h_foxi1_P17_H3,16,epibranchial ganglion,4
72,foxi1,GAP16.72.72h_foxi1_P17_H3,16,lateral line ganglion,0
72,foxi1,GAP16.72.72h_foxi1_P17_H3,16,rohon-beard neuron,3
72,foxi1,GAP16.72.72h_foxi1_P17_H3,16,statoacoustic ganglion,2
72,foxi1,GAP16.72.72h_foxi1_P17_H3,16,trigeminal ganglion,4
72,foxi1,GAP16.72.72h_foxi1_P17_H3,16,unknown sensory ganglion,2
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_A4,47,cranial ganglion progenitor,9
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_A4,47,epibranchial ganglion,17
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_A4,47,lateral line ganglion,4
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_A4,47,rohon-beard neuron,2
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_A4,47,statoacoustic ganglion,12
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_A4,47,trigeminal ganglion,3
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_A4,47,unknown sensory ganglion,0
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_B4,54,cranial ganglion progenitor,8
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_B4,54,epibranchial ganglion,26
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_B4,54,lateral line ganglion,6
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_B4,54,rohon-beard neuron,1
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_B4,54,statoacoustic ganglion,10
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_B4,54,trigeminal ganglion,2
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_B4,54,unknown sensory ganglion,1
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_C4,65,cranial ganglion progenitor,13
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_C4,65,epibranchial ganglion,19
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_C4,65,lateral line ganglion,6
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_C4,65,rohon-beard neuron,3
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_C4,65,statoacoustic ganglion,12
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_C4,65,trigeminal ganglion,11
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_C4,65,unknown sensory ganglion,1
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_D4,59,cranial ganglion progenitor,6
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_D4,59,epibranchial ganglion,24
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_D4,59,lateral line ganglion,9
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_D4,59,rohon-beard neuron,1
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_D4,59,statoacoustic ganglion,16
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_D4,59,trigeminal ganglion,3
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_D4,59,unknown sensory ganglion,0
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_E4,85,cranial ganglion progenitor,10
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_E4,85,epibranchial ganglion,28
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_E4,85,lateral line ganglion,17
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_E4,85,rohon-beard neuron,3
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_E4,85,statoacoustic ganglion,15
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_E4,85,trigeminal ganglion,11
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_E4,85,unknown sensory ganglion,1
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_F4,82,cranial ganglion progenitor,15
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_F4,82,epibranchial ganglion,20
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_F4,82,lateral line ganglion,6
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_F4,82,rohon-beard neuron,5
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_F4,82,statoacoustic ganglion,21
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_F4,82,trigeminal ganglion,11
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_F4,82,unknown sensory ganglion,4
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_G4,61,cranial ganglion progenitor,5
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_G4,61,epibranchial ganglion,28
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_G4,61,lateral line ganglion,10
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_G4,61,rohon-beard neuron,2
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_G4,61,statoacoustic ganglion,13
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_G4,61,trigeminal ganglion,3
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_G4,61,unknown sensory ganglion,0
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_H4,45,cranial ganglion progenitor,6
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_H4,45,epibranchial ganglion,11
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_H4,45,lateral line ganglion,7
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_H4,45,rohon-beard neuron,1
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_H4,45,statoacoustic ganglion,18
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_H4,45,trigeminal ganglion,2
72,hgfa-mut,GAP16.72.72h_hgfa-mut_P17_H4,45,unknown sensory ganglion,0
72,met-mut,GAP16.72.72h_met-mut_P10_A5,48,cranial ganglion progenitor,5
72,met-mut,GAP16.72.72h_met-mut_P10_A5,48,epibranchial ganglion,21
72,met-mut,GAP16.72.72h_met-mut_P10_A5,48,lateral line ganglion,6
