timepoint,cell_group,cells_per_embryo,cells_per_embryo.stddev,cells_per_embryo.stderr,cells_per_embryo_cv,cells_per_embryo_cv.stddev,cells_per_embryo_cv.stderr,num_embryos,model_fit,model_sd,model_fit_lower,model_fit_upper,cv_test_stat,cv_z_stat_p_val,mean_prolif
18,periderm,98.248125,85.5488524788121,12.3479132518764,0.872222566031151,0.0793535271592334,0.0114536950666324,48,0.474802535671573,0.125184280178071,0.22443397531543,0.725171096027716,3.17467999811365,0.000750009121423534,0.547161211506288
18,pharyngeal arch (NC-derived),5.08104166666667,4.19304732502792,0.605214250457428,0.825935665655872,0.0956380541684483,0.0138041640797314,48,0.886849244567106,0.164571165956345,0.557706912654415,1.2159915764798,-0.370135184722409,0.644359116382016,1.28092672750664
18,pronephros proximal tubule,2.75791666666667,2.95929261473864,0.427137096932556,1.07984775920711,0.144013331242507,0.020786533889939,48,1.20443437190635,0.185722747632534,0.832988876641282,1.57587986717142,-0.670820426078031,0.748832533277528,0.50111408724289
18,red blood cell,2.41354166666667,3.13213571167896,0.452084849069072,1.30087640756338,0.160341592613291,0.0231433154143942,48,1.29560421826839,0.190779655091619,0.914044908085153,1.67716352845163,0.0276349660683425,0.488976646708993,1.45281032462239
18,retinal neuron,0.3125,1.14855220971871,0.16577923186486,,,,48,3.67241195960262,0.225659467028239,3.22109302554614,4.1237308936591,,,0.469397049540463
18,satellite cells,1.44479166666667,3.12915300004426,0.45165433172777,2.18392258208555,0.411134328418366,0.05934212879636,48,1.73126059001331,0.21005023391294,1.31116012218744,2.15136105783919,2.15501779569476,0.0155802208364498,0.596688133274436
18,anterior migratory muscle,2.89229166666667,2.99262127682713,0.431947674939687,1.03722676429935,0.122694522436392,0.0177094288891859,48,1.1739791523778,0.183942270511616,0.806094611354564,1.54186369340103,-0.743452756661568,0.771396193027717,0.843383818147826
18,contains head vasculature?,4.15354166666667,4.1004589720467,0.591850272828044,0.987089966694972,0.121536182872633,0.0175422369744486,48,0.975075777306809,0.171064655756991,0.632946465792828,1.31720508882079,0.0702318625375771,0.472004557146684,0.640090284875636
18,differentiating neuron 1,2.571875,3.53038915515154,0.50956778226772,1.38035053841152,0.196000960986848,0.0282903018967955,48,1.25109322754434,0.188360734235545,0.874371759073255,1.62781469601543,0.686222165101254,0.246286511291675,0.37665608824801
18,hatching gland,0.184166666666667,0.787019413421461,0.113596467549085,,,,48,4.34062578687612,0.206946681565544,3.92673242374503,4.75451915000721,,,0.226445999467342
18,head/eye connective tissue,8.28979166666667,6.77900332701998,0.978464848923089,0.818871037684692,0.0975763613362309,0.0140839346210043,48,0.726331031197636,0.151259442943647,0.423812145310342,1.02884991708493,0.611796557531504,0.270336183811131,0.651712051341418
18,neuromast support cell,1.949375,3.0026841173831,0.433400120865636,1.53667109266693,0.18942867231052,0.027341673737678,48,1.46016392841318,0.198951144914983,1.06226163858321,1.85806621824314,0.384552520602221,0.350284488422504,0.66849898273925
18,"neuron (cranial ganglia sensory, Rohon-Beard)",0.73125,1.70772502291379,0.246488875420284,2.41206408237194,0.438862361562369,0.0633443256463071,48,2.51516545819519,0.22868650433577,2.05779244952365,2.97253846686673,-0.450841540136856,0.673948120145519,0.207669960878408
18,neuron (cranial ganglion),1.265625,1.88526538706175,0.272114619678496,1.51111511965348,0.245826514896839,0.0354820011374094,48,1.86623187100383,0.214599994365016,1.4370318822738,2.29543185973386,-1.65478453250246,0.951015893694181,0.442075404898613
18,"neurons (differentiating, contains peripheral)",1.68708333333333,2.55620606737321,0.36895656527552,1.53435219686926,0.246600100144764,0.035593658550192,48,1.5849923161832,0.204404278677269,1.17618375882866,1.99380087353774,-0.247744908480591,0.59783410858799,0.185865769217838
18,olfactory vesicle/bulb,0.332083333333333,1.12851309987187,0.16288683549876,3.58562652404747,0.987824046449675,0.142580119782426,48,3.59011610794452,0.2270451551621,3.13602579762032,4.04420641826872,-0.0197739691641652,0.50788815828965,0.433635946242762
18,posterior lateral line primordium,0.785625,1.68354286422419,0.242998481463028,2.17210419880659,0.411991205283545,0.0594658083185533,48,2.42315937077252,0.227417879427583,1.96832361191736,2.87799512962769,-1.10393770532839,0.865189919350157,0.878505066128289
